sorgente,anno,regione,nome,sesso,palla,livello,cromatico,gigantamax,contrassegni,allenatore,allenatori,identificativo,abilita,natura_e_incontro,mosse,fiocchi,descrizione,metodo,luogo,inizio,fine,giochi
/events/dex/494.shtml,2011,Japan,ビクティニ,,cherishball,50,no,no,,アイント,1,04161,Victory Star,Any Nature. Date of Receiving Pokémon Movie 11. Apparently had a fateful encounter at Lv. 50,V-create / Fusion Flare / Fusion Bolt / Searing Shot,Wishing Ribbon,Pokémon Movie 2011,In-Life,Japan,16 April 2011,31 August 2011,"Black, White"
/events/dex/494.shtml,2011,Europe,Victini,,cherishball,50,no,no,,Movie14,1,12031,Victory Star,Any Nature. Date of Receiving Wi-Fi Gift. Apparently had a fateful encounter at Lv. 50,V-create / Fusion Flare / Fusion Bolt / Searing Shot,Wishing Ribbon,Pokémon The Movie - Black & White,Wi-Fi,English Areas,3 December 2011,31 December 2011,"Black, White"
/events/dex/494.shtml,2011,Europe,Victini,,libertypass,15,no,no,,Yours,1,Yours,Victory Star,?? Nature. Date of Receiving Liberty Garden. Apparently had a fateful encounter at Lv. 15,Incinerate / Quick Attack / Endure / Confusion,,Wi-Fi,Wi-Fi,Europe,4 March 2011,27 April 2011,"Black, White"
/events/dex/494.shtml,2011,Others,Victini,,cherishball,50,no,no,,Movie14,1,12031,Victory Star,Any Nature. Date of Receiving Wi-Fi Gift. Apparently had a fateful encounter at Lv. 50,V-create / Fusion Flare / Fusion Bolt / Searing Shot,Wishing Ribbon,Pokémon The Movie - Black & White,Wi-Fi,Oceania,3 December 2011,31 December 2011,"Black, White"
/events/dex/494.shtml,2011,Others,Victini,,libertypass,15,no,no,,Yours,1,Yours,Victory Star,?? Nature. Date of Receiving Liberty Garden. Apparently had a fateful encounter at Lv. 15,Incinerate / Quick Attack / Endure / Confusion,,Wi-Fi,Wi-Fi,Australia,10 March 2011,27 April 2011,"Black, White"
/events/dex/494.shtml,2010,Japan,ビクティニ,,libertypass,15,no,no,,Yours,1,Yours,Victory Star,?? Nature. Date of Receiving Liberty Garden. Apparently had a fateful encounter at Lv. 15,Incinerate / Quick Attack / Endure / Confusion,,Wi-Fi,Wi-Fi,Japan,18 September 2010,18 October 2010,"Black, White"
/events/dex/495.shtml,2011,Japan,ツタージャ,maschio,cherishball,5,no,no,,トウホク,1,12041,Overgrow,Hardy Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 5,Growth / Synthesis / Energy Ball / Aromatherapy,Wishing Ribbon,Pokémon Center Touhoku Opening,In-Life,Japan,4 December 2011,18 December 2012,"Black, White"
/events/dex/497.shtml,2015,America,Serperior,entrambi,cherishball,50,no,no,11039,Present,1,01225,Contrary,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Leaf Storm / Hold Back / Wring Out / Giga Drain,Classic Ribbon,Pokémon - Serperior Distribution (Code: POKEMON497),Serial Code,North America,21 January 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/497.shtml,2015,Japan,ジャローダ,entrambi,cherishball,50,no,no,11039,プレゼント,1,01095,Contrary,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Leaf Storm / Hold Back / Wring Out / Giga Drain,Classic Ribbon,Pokémon Get☆TV - Serperior Distribution (Code: POKEMON497),Serial Code,Japan,9 January 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/497.shtml,2015,Europe,Serperior,entrambi,cherishball,50,no,no,11039,Present / Regalo / Geschenk,3,01225,Contrary,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Leaf Storm / Hold Back / Wring Out / Giga Drain,Classic Ribbon,Pokémon - Serperior Distribution (Code: POKEMON497),Serial Code,Europe,21 January 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/497.shtml,2015,Others,Serperior,entrambi,cherishball,50,no,no,11039,Present,1,01225,Contrary,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Leaf Storm / Hold Back / Wring Out / Giga Drain,Classic Ribbon,Pokémon - Serperior Distribution (Code: POKEMON497),Serial Code,Oceania,21 January 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/497.shtml,2013,Japan,ジャローダ,maschio,cherishball,100,no,no,,PCTH,1,05223,Overgrow,Any Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 100,Leaf Storm / Substitute / Giga Drain / Leech Seed,Souvenir Ribbon,Pokémon Center 15th Anniversary - Tohoku,In-Life,Japan,22 May 2013,28 May 2013,"Black, White, Black 2, White 2"
/events/dex/498.shtml,2026,Global,Tepig,maschio,pokeball,5,no,no,alpha za,Yours,1,Yours,,Brave Nature. Date of Receiving Pok�mon HOME. Apparently had a fateful encounter at Lv. 5,Tackle / Wild Charge / Tail Whip,Classic Ribbon,Pok�mon Legends: Z-A Deposit Gift,Serial Code,Global,2 April 2026,No End Date,HOME
/events/dex/500.shtml,2015,America,Emboar,entrambi,cherishball,50,no,no,11039,Present,1,01295,Reckless,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Flare Blitz / Hold Back / Head Smash / Take Down,Classic Ribbon,Pokémon - Emboar Distribution,Serial Code,North America,29 January 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/500.shtml,2015,Japan,エンブオー,entrambi,cherishball,50,no,no,11039,プレゼント,1,01165,Reckless,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Flare Blitz / Hold Back / Head Smash / Take Down,Classic Ribbon,Pokémon Get☆TV - Emboar Distribution,Serial Code,Japan,16 January 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/500.shtml,2015,Europe,Emboar,entrambi,cherishball,50,no,no,11039,Present / Regalo / Geschenk,3,01295,Reckless,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Flare Blitz / Hold Back / Head Smash / Take Down,Classic Ribbon,Pokémon - Emboar Distribution,Serial Code,Europe,29 January 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/500.shtml,2015,Others,Emboar,entrambi,cherishball,50,no,no,11039,Present,1,01295,Reckless,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Flare Blitz / Hold Back / Head Smash / Take Down,Classic Ribbon,Pokémon - Emboar Distribution,Serial Code,Oceania,29 January 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/500.shtml,2013,Japan,エンブオー,maschio,cherishball,100,no,no,,PCO,1,06193,Blaze,Any Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 100,Flare Blitz / Hammer Arm / Wild Charge / Head Smash,Souvenir Ribbon,Pokémon Center 15th Anniversary - Osaka,In-Life,Japan,19 June 2013,25 June 2013,"Black, White, Black 2, White 2"
/events/dex/501.shtml,2022,Global,Oshawott,maschio,legendspokeball,5,no,no,legends,Yours,1,Yours,Shell Armor,Rash Nature. Date of Receiving Pok�mon HOME. Apparently had a fateful encounter at Lv. 5,Tackle,Classic Ribbon,Pok�mon HOME Distribution - Deposit from Legends: Arceus,Wi-Fi,Global,18 May 2022,No End Date,HOME
/events/dex/503.shtml,2015,America,Samurott,entrambi,cherishball,50,no,no,11039,Present,1,02105,Shell Armor,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Razor Shell / Hold Back / Confide / Hydro Pump,Classic Ribbon,Pokémon - Samurott Distribution,Serial Code,North America,10 February 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/503.shtml,2015,Japan,ダイケンキ,entrambi,cherishball,50,no,no,11039,プレゼント,1,01165,Shell Armor,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Razor Shell / Hold Back / Confide / Hydro Pump,Classic Ribbon,CoroCoro February - Samurott Distribution (Code: POKEMON503),Serial Code,Japan,16 January 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/503.shtml,2015,Europe,Samurott,entrambi,cherishball,50,no,no,11039,Present / Regalo / Geschenk,3,02105,Shell Armor,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Razor Shell / Hold Back / Confide / Hydro Pump,Classic Ribbon,Pokémon - Samurott Distribution,Serial Code,Europe,10 February 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/503.shtml,2015,Others,Samurott,entrambi,cherishball,50,no,no,11039,Present,1,02105,Shell Armor,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Razor Shell / Hold Back / Confide / Hydro Pump,Classic Ribbon,Pokémon - Samurott Distribution,Serial Code,Oceania,10 February 2015,30 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/503.shtml,2013,Japan,ダイケンキ,maschio,cherishball,100,no,no,,PCF,1,06263,Torrent,Any Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 100,Hydro Pump / Ice Beam / Megahorn / Superpower,Souvenir Ribbon,Pokémon Center 15th Anniversary - Fukuoka,In-Life,Japan,26 June 2013,2 July 2013,"Black, White, Black 2, White 2"
/events/dex/511.shtml,2013,Japan,ヤナップ,maschio,cherishball,30,no,no,,デント,1,08103,Gluttony,Serious Nature. Date of Receiving Pokémon Cartoon. Apparently had a fateful encounter at Lv. 30,Seed Bomb / Solar Beam / Rock Tomb / Dig,Classic Ribbon,Pokémon Center - Best Wishes Tie-in - Cilan's Pansage,In-Life,Japan,10 August 2013,6 September 2013,"Black, White, Black 2, White 2"
/events/dex/511.shtml,2012,Japan,ヤナップ,maschio,,10,no,no,,Yours,1,Yours,Overgrow,Any Nature. Date of Receiving Entree Forest. Met at Lv. 10,Leer / Lick / Vine Whip / Leaf Storm,,Pokémon Daisuki Club,Global Link,Japan,15 November 2012,10 January 2013,"Black 2, White 2"
/events/dex/511.shtml,2011,America,Pansage,maschio,pokeball,1,no,no,,Yours,1,Yours,Gluttony,Brave Nature. Egg Received Date of Receiving Event. Hatched at Location,Bullet Seed / Bite / Solar Beam / Dig,,Toys 'R' Us Egg Giveaway - Cilan's Pansage,In-Life,USA,27 April 2011,31 May 2011,"Black, White"
/events/dex/511.shtml,2010,Japan,ヤナップ,maschio,pokeball,1,no,no,,Yours,1,Yours,Gluttony,Brave Nature. Egg Received Date of Receiving Event. Hatched at Location,Bullet Seed / Bite / Solar Beam / Dig,,Egg Giveaway - Cilan's Pansage,Wi-Fi,Japan,17 December 2010,11 January 2011,"Black, White"
/events/dex/513.shtml,2012,Japan,バオップ,maschio,,10,no,no,,Yours,1,Yours,Blaze,Any Nature. Date of Receiving Entree Forest. Met at Lv. 10,Leer / Lick / Incinerate / Heat Wave,,Famitsu Giveaway,Global Link,Japan,15 November 2012,10 January 2013,"Black 2, White 2"
/events/dex/514.shtml,2016,Japan,バオッキー,maschio,cherishball,5,no,no,11039,そうせんきょ,1,00720,Gluttony,Any Nature. Date of Receiving Pokémon Movie 16. Apparently had a fateful encounter at Lv. 5,Work Up / Hone Claws / Power-up Punch / Giga Impact,Wishing Ribbon,Pokémon Election - Lowest Voted Gift,Serial Code,Japan,25 June 2016,15 July 2016,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/515.shtml,2012,Japan,ヒヤップ,maschio,,10,no,no,,Yours,1,Yours,Torrent,Any Nature. Date of Receiving Entree Forest. Met at Lv. 10,Leer / Lick / Water Gun / Hydro Pump,,Pokémon Fan Givaway,Global Link,Japan,15 November 2012,10 January 2013,"Black 2, White 2"
/events/dex/517.shtml,2019,America,Munna,femmina,dreamball,39,no,no,10010,Fennel,1,100918,Telepathy,Mild Nature. Date of Receiving the PGL. Apparently had a fateful encounter at Lv. 39,Hypnosis / Dream Eater / Rest / Sleep Talk,Souvenir Ribbon,Fennel's Munna - Global Link Closing Gift,Serial Code,North America,26 November 2019,24 February 2020,"Sun, Moon, Ultra Sun, Ultra Moon"
/events/dex/517.shtml,2019,Japan,ムンナ,femmina,dreamball,39,no,no,10010,Fennel,1,100918,Telepathy,Mild Nature. Date of Receiving the PGL. Apparently had a fateful encounter at Lv. 39,Hypnosis / Dream Eater / Rest / Sleep Talk,Souvenir Ribbon,Fennel's Munna - Global Link Closing Gift,Serial Code,Japan,26 November 2019,24 February 2020,"Sun, Moon, Ultra Sun, Ultra Moon"
/events/dex/517.shtml,2019,Europe,Munna,femmina,dreamball,39,no,no,10010,Fennel,1,100918,Telepathy,Mild Nature. Date of Receiving the PGL. Apparently had a fateful encounter at Lv. 39,Hypnosis / Dream Eater / Rest / Sleep Talk,Souvenir Ribbon,Fennel's Munna - Global Link Closing Gift,Serial Code,Europe,26 November 2019,24 February 2020,"Sun, Moon, Ultra Sun, Ultra Moon"
/events/dex/519.shtml,2011,America,Pidove,femmina,pokeball,1,no,no,,Yours,1,Yours,Super Luck,Hardy Nature. Egg Received Date of Receiving Event. Hatched at Location,Gust / Quick Attack / Air Cutter,,Toys 'R' Us Egg Giveaway - Ash's Pidove,In-Life,USA,27 April 2011,31 May 2011,"Black, White"
/events/dex/519.shtml,2010,Japan,マメパト,femmina,pokeball,1,no,no,,Yours,1,Yours,Super Luck,Hardy Nature. Egg Received Date of Receiving Event. Hatched at Location,Gust / Quick Attack / Air Cutter,,Egg Giveaway - Ash's Pidove,Wi-Fi,Japan,17 December 2010,11 January 2011,"Black, White"
/events/dex/531.shtml,2025,Japan,タブンネ,entrambi,cherishball,5,no,no,za,PokéCenter / ポケセン,2,251101,,Any Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 5,Growl / Disarming Voice / Wish / Safeguard,Birthday Ribbon,Pok�mon Center Birthday Distribution,Serial Code,Japan,1 November 2025,31 October 2026,Legends: Z-A
/events/dex/531.shtml,2016,Japan,タブンネ,entrambi,cherishball,100,no,no,11039,ポケセン,1,01016 01096 01166 01236 01306,Healer or Regenerator,Relaxed Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 100,Trick Room / Heal Pulse / Simple Beam / Thunderbolt,Classic Ribbon,Pokémon Center - Mega Event Distribution,In-Life,Japan,1 January 2016,31 January 2016,"OmegaRuby, AlphaSapphire"
/events/dex/531.shtml,2012,Japan,タブンネ,femmina,cherishball,30,no,no,,トウキョー / ナゴヤ / ヨコハマ / サッポロ / オーサカ / フクオカ,6,11042,Healer,Jolly Nature. Date of Receiving PC Tokyo/PC Nagoya/PC Yokohama/PC Sapporo/PC Osaka/PC Fukuoka. Apparently had a fateful encounter at Lv. 30,Heal Pulse / Helping Hand / Refresh / Present,Birthday Ribbon,Pokémon Center Birthday,In-Life,Japan,4 November 2012,3 November 2013,"Black, White, Black 2, White 2"
/events/dex/531.shtml,2011,Japan,タブンネ,femmina,cherishball,30,no,no,,トウキョー / ナゴヤ / ヨコハマ / サッポロ / オーサカ / フクオカ,6,11041,Healer,Serious Nature. Date of Receiving PC Tokyo/PC Nagoya/PC Yokohama/PC Sapporo/PC Osaka/PC Fukuoka. Apparently had a fateful encounter at Lv. 30,Heal Pulse / Helping Hand / Refresh / Present,Birthday Ribbon,Pokémon Center Birthday,In-Life,Japan,4 November 2011,3 November 2012,"Black, White"
/events/dex/531.shtml,2010,Japan,タブンネ,femmina,cherishball,30,no,no,,トウキョー / ナゴヤ / ヨコハマ / サッポロ / オーサカ / フクオカ,6,11040,Healer,Calm Nature. Date of Receiving PC Tokyo/PC Nagoya/PC Yokohama/PC Sapporo/PC Osaka/PC Fukuoka. Apparently had a fateful encounter at Lv. 30,Heal Pulse / Helping Hand / Refresh / Double Slap,Birthday Ribbon,Pokémon Center Birthday,In-Life,Japan,4 November 2010,3 November 2011,"Black, White"
/events/dex/547.shtml,2025,Global,Whimsicott,maschio,cherishball,50,no,no,paldea,Federico,1,251121,Prankster,Careful Nature. Date of Receiving a Battle Competition. Apparently had a fateful encounter at Lv. 50,Moonblast / Tailwind / Light Screen / Encore,Battle Champion Ribbon / Partner Ribbon,Pok�mon Latin America International Championships Distribution - Code: LA1C26TA1LW1ND,Serial Code,Global,21 November 2025,30 November 2025,"Scarlet, Violet"
/events/dex/547.shtml,2012,Japan,エルフーン,femmina,cherishball,50,no,no,,PC,1,06012,Prankster,Timid Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 50,Swagger / Giga Drain / Beat Up / Helping Hand,Classic Ribbon,Tag Battle - Strongest Pokémon,In-Life,Japan,1 June 2012,22 June 2012,"Black, White"
/events/dex/553.shtml,2018,America,ワルビアル,maschio,cherishball,50,no,no,10010,ルイ,1,070618,Intimidate,Adamant Nature. Date of Receiving Paniola Ranch. Apparently had a fateful encounter at Lv. 1,Earthquake / Crunch / Taunt / Protect,World Champ Ribbon,Pokémon International Championships Distribution,In-Life,North America,3 July 2018,8 July 2018,"Sun, Moon, Ultra Sun, Ultra Moon"
/events/dex/555.shtml,2016,America,Darmanitan,maschio,cherishball,35,no,no,11039,N,1,00002,Zen Mode,Calm Nature. Date of Receiving the Unova region. Apparently had a fateful encounter at Lv. 35,Thrash / Belly Drum / Flare Blitz / Hammer Arm,Classic Ribbon,Pokémon ORAS - Unova Classic Entry Distribution Gift,Serial Code,North America,6 September 2016,24 October 2016,"OmegaRuby, AlphaSapphire"
/events/dex/555.shtml,2016,Japan,ヒヒダルマ,maschio,cherishball,35,no,no,11039,N,1,00002,Zen Mode,Calm Nature. Date of Receiving the Unova region. Apparently had a fateful encounter at Lv. 35,Thrash / Belly Drum / Flare Blitz / Hammer Arm,Classic Ribbon,Pokémon ORAS - Unova Classic Entry Distribution Gift,Serial Code,Japan,6 September 2016,24 October 2016,"OmegaRuby, AlphaSapphire"
/events/dex/555.shtml,2016,Europe,Darmanitan,maschio,cherishball,35,no,no,11039,N,1,00002,Zen Mode,Calm Nature. Date of Receiving the Unova region. Apparently had a fateful encounter at Lv. 35,Thrash / Belly Drum / Flare Blitz / Hammer Arm,Classic Ribbon,Pokémon ORAS - Unova Classic Entry Distribution Gift,Serial Code,Europe,6 September 2016,24 October 2016,"OmegaRuby, AlphaSapphire"
/events/dex/555.shtml,2016,Others,Darmanitan,maschio,cherishball,35,no,no,11039,N,1,00002,Zen Mode,Calm Nature. Date of Receiving the Unova region. Apparently had a fateful encounter at Lv. 35,Thrash / Belly Drum / Flare Blitz / Hammer Arm,Classic Ribbon,Pokémon ORAS - Unova Classic Entry Distribution Gift,Serial Code,Oceania,6 September 2016,24 October 2016,"OmegaRuby, AlphaSapphire"
/events/dex/555.shtml,2016,South Korea,불비달마,maschio,cherishball,35,no,no,11039,N,1,00002,Zen Mode,Calm Nature. Date of Receiving the Unova region. Apparently had a fateful encounter at Lv. 35,Thrash / Belly Drum / Flare Blitz / Hammer Arm,Classic Ribbon,Pokémon ORAS - Unova Classic Entry Distribution Gift,Serial Code,South Korea,6 September 2016,24 October 2016,"OmegaRuby, AlphaSapphire"
/events/dex/559.shtml,2011,Japan,ズルッグ,maschio,cherishball,1,no,no,,サトシ,1,01281,Moxie,Adamant Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 1,Headbutt / Leer / High Jump Kick / Low Kick,Classic Ribbon,Ash's Scraggy Event,Wi-Fi,Japan,28 January 2011,10 February 2011,"Black, White"
/events/dex/560.shtml,2011,America,Scrafty,maschio,cherishball,50,no,no,,WORLD11,1,08141,Moxie,Brave Nature. Date of Receiving Worlds 2011. Apparently had a fateful encounter at Lv. 50,Fire Punch / Payback / Drain Punch / Substitute,Event Ribbon,Worlds Championship 2011 Gift,In-Life,USA,14 August 2011,14 August 2011,"Black, White"
/events/dex/563.shtml,2018,Japan,デスカーン,maschio,cherishball,66,no,no,10010,ゲーチス,1,180120,Mummy,Any Nature. Date of Receiving a lovely place. Apparently had a fateful encounter at Lv. 66,Will-o-wisp / Shadow Ball / Power Split / Dark Pulse,Classic Ribbon,Pokémon Center/Store - Ghetsis' Cofagrigus Distribution,Serial Code,Japan,20 January 2018,11 March 2018,"Ultra Sun, Ultra Moon"
/events/dex/564.shtml,2012,Japan,プロトーガ,maschio,cherishball,15,no,no,,キャンプ,1,07192,Sturdy,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 15,Bite / Protect / Aqua Jet / Body Slam,Classic Ribbon,Pokémon Adventure Camp,In-Life,Japan,21 July 2012,21 July 2012,"Black, White, Black 2, White 2"
/events/dex/566.shtml,2012,Japan,アーケン,maschio,cherishball,15,no,no,,キャンプ,1,07192,Defeatist,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 15,Head Smash / Wing Attack / Double Team / Scary Face,Classic Ribbon,Pokémon Adventure Camp,In-Life,Japan,21 July 2012,21 July 2012,"Black, White, Black 2, White 2"
/events/dex/571.shtml,2023,Global,Zoroark,entrambi,cherishball,50,no,no,paldea,Yours,1,Yours,Illusion,Any Nature. Date of Receiving a Lovely Place. Apparently had a fateful encounter at Lv. 50,Happy Hour / Bitter Malice / Nasty Plot / Tera Blast,Charismatic Ribbon,Pok�mon Day Distribution - Code:,Serial Code,Global,27 February 2023,No End Date,"Scarlet, Violet"
/events/dex/571.shtml,2015,America,Zoroark,entrambi,ultraball,50,no,no,11039,Sly,1,11045,Illusion,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Sludge Bomb / Dark Pulse / Flamethrower / Sucker Punch,Classic Ribbon,Pokémon BREAKThrough - Zoroark Distribution,Wi-Fi,North America,4 November 2015,20 November 2015,"OmegaRuby, AlphaSapphire"
/events/dex/571.shtml,2015,Japan,ゾロアーク,entrambi,cherishball,45,no,no,11039,サダ,1,11195,Illusion,Naughty Nature. Date of Receiving a Pokémon Event. Apparently had a fateful encounter at Lv. 45,Scary Face / Fury Swipes / Nasty Plot / Punishment,Souvenir Ribbon,Pokémon Expo Gym Event,Serial Code,Japan,19 November 2015,7 December 2015,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/571.shtml,2015,Europe,Zoroark,entrambi,ultraball,50,no,no,11039,Sly,1,11065,Illusion,Any Nature. Date of Receiving A lovely place. Apparently had a fateful encounter at Lv. 50,Sludge Bomb / Dark Pulse / Flamethrower / Sucker Punch,Classic Ribbon,Sly Zoroark,Serial Code,Europe,6 November 2015,22 November 2015,"X, Y, OmegaRuby, AlphaSapphire"
/events/dex/571.shtml,2011,America,Zoroark,maschio,cherishball,50,no,no,,EVENT11,1,09161,Illusion,Quirky Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 50,Agility / Embargo / Punishment / Snarl,Classic Ribbon,Zoroark Month - Toys 'R' Us,In-Life,USA,18 September 2011,25 September 2011,"Black, White"
/events/dex/571.shtml,2011,Japan,ゾロアーク,maschio,cherishball,50,no,no,,ポケスマ!,1,01161,Illusion,Quirky Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 50,Agility / Embargo / Punishment / Snarl,Classic Ribbon,Pokémon Smash Event,Wi-Fi,Japan,15 February 2011,14 March 2011,"Black, White"
/events/dex/571.shtml,2011,Japan,ゾロアーク,maschio,cherishball,50,no,no,,ポケスマ!,1,01161,Illusion,Quirky Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 50,Agility / Embargo / Punishment / Snarl,Classic Ribbon,World Hobby Fair,In-Life,Japan,16 January 2011,6 February 2011,"Black, White"
/events/dex/571.shtml,2011,Europe,Zoroark,maschio,cherishball,50,no,no,,SMR2011 / éTé2011,2,06011,Illusion,Quirky Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 50,Agility / Embargo / Punishment / Snarl,Classic Ribbon,Pokémon Day (Greece: 11th June-19th June) Pokémon Day (Italy: 18th June-19th June) Pokémon Day (Netherlands: 27th August-28th August) GAME (France: June 20th-August 20th),In-Life,Europe,11 June 2011,28 August 2011,"Black, White"
/events/dex/571.shtml,2011,Others,Zoroark,maschio,cherishball,50,no,no,,EVENT011,1,09161,Illusion,Quirky Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 50,Agility / Embargo / Punishment / Snarl,Classic Ribbon,EB Games/GAME/Toys 'R' Us,In-Life,Australia,16 September 2011,16 October 2011,"Black, White"
/events/dex/575.shtml,2012,America,Gothorita,maschio,,32,no,no,,Yours,1,Yours,Shadow Tag,Any Nature. Date of Receiving Entree Forest. Met at Lv. 32,Psyshock / Flatter / Future Sight / Mirror Coat,,Pokémon B2W2 National Pokédex Guide Book,Global Link,North America,19 November 2012,No End Date,"Black 2, White 2"
/events/dex/575.shtml,2012,Japan,ゴチミル,maschio,,32,no,no,,Yours,1,Yours,Shadow Tag,Any Nature. Date of Receiving Entree Forest. Met at Lv. 32,Psyshock / Flatter / Future Sight / Imprison,,Pokémon B2W2 Guide Book - iOS/Android,Global Link,Japan,14 December 2012,31 August 2013,"Black 2, White 2"
/events/dex/575.shtml,2012,Japan,ゴチミル,maschio,,32,no,no,,Yours,1,Yours,Shadow Tag,Any Nature. Date of Receiving Entree Forest. Met at Lv. 32,Psyshock / Flatter / Future Sight / Mirror Coat,,Pokémon B2W2 Guide Book,Global Link,Japan,09 August 2012,31 July 2013,"Black 2, White 2"
/events/dex/575.shtml,2012,Europe,Gothorita,maschio,,32,no,no,,Yours,1,Yours,Shadow Tag,Any Nature. Date of Receiving Entree Forest. Met at Lv. 32,Psyshock / Flatter / Future Sight / Mirror Coat,,Pokémon B2W2 National Pokédex Guide Book,Global Link,United Kingdom,19 November 2012,No End Date,"Black 2, White 2"
/events/dex/588.shtml,2011,Europe,Karrablast,entrambi,cherishball,50,no,no,,SMR2011,1,06011,Swarm or Shed Skin,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 50,Megahorn / Take Down / X-scissor / Flail,Festival Ribbon,Pokémon Day (Greece: 11th June-19th June) Pokémon Day (Italy: 18th June-19th June) Pokémon Day (Netherlands: 27th August-28th August),In-Life,Europe,11 June 2011,28 August 2011,"Black, White"
/events/dex/588.shtml,2010,Japan,カブルモ,entrambi,cherishball,30,no,no,,めいじろう / おおくま / ほうせい / めいがく / セントポル / せいしゃ / こまざわ / はくもん / YNU / とうかい / ミカエル / いちだい / まちかね / すえかわ / ロンクー / もみじ,16,10100,Swarm or Shed Skin,Any Nature. Date of Receiving Pokémon Event. Apparently had a fateful encounter at Lv. 30,Fury Attack / Headbutt / False Swipe / Bug Buzz,Festival Ribbon,Trade for Evolution!,In-Life,Japan,10 October 2010,28 November 2010,"Black, White"
/events/dex/591.shtml,2025,Japan,モロバレル,entrambi,cherishball,50,no,no,paldea,レイ,1,250621,Regenerator,?? Nature. Date of Receiving a Battle Competition. Apparently had a fateful encounter at Lv. 50,Spore / Sludge Bomb / Rage Powder / Protect,Battle Champion Ribbon / Partner Ribbon,Pok�mon Japan Championships Local Distribution,In-Life,Japan,21 June 2025,22 June 2025,"Scarlet, Violet"
/events/dex/591.shtml,2020,South Korea,뽀록나,femmina,cherishball,50,si,no,9733 galar,백종윤,1,200809,Regenerator,Sassy Nature. Date of Receiving a Battle Competition. Apparently had a fateful encounter at Lv. 50,Clear Smog / Spore / Protect / Rage Powder,Event Ribbon,Pokémon Championships Code - Baik Jongyoon's Amoonguss,Serial Code,South Korea,9 August 2020,10 August 2020,"Sword, Shield"
/events/dex/609.shtml,2012,Japan,シャンデラ,femmina,cherishball,50,no,no,,PC,1,05072,Flash Fire,Modest Nature. Date of Receiving Pokémon Center. Apparently had a fateful encounter at Lv. 50,Heat Wave / Shadow Ball / Energy Ball / Psychic,Classic Ribbon,Tag Battle - Strongest Pokémon,In-Life,Japan,7 May 2012,31 May 2012,"Black, White"
